@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 76\nSize of the tree: 86\n','Number of leaves: 63\nSize of the tree: 72\n','Number of leaves: 72\nSize of the tree: 81\n','Number of leaves: 84\nSize of the tree: 95\n','Number of leaves: 84\nSize of the tree: 94\n','Number of leaves: 64\nSize of the tree: 74\n','Number of leaves: 68\nSize of the tree: 76\n','Number of leaves: 75\nSize of the tree: 85\n','Number of leaves: 70\nSize of the tree: 80\n','Number of leaves: 77\nSize of the tree: 87\n','Number of leaves: 71\nSize of the tree: 80\n','Number of leaves: 83\nSize of the tree: 94\n','Number of leaves: 96\nSize of the tree: 106\n','Number of leaves: 85\nSize of the tree: 96\n','Number of leaves: 73\nSize of the tree: 83\n','Number of leaves: 79\nSize of the tree: 88\n','Number of leaves: 83\nSize of the tree: 93\n','Number of leaves: 100\nSize of the tree: 111\n','Number of leaves: 91\nSize of the tree: 100\n','Number of leaves: 91\nSize of the tree: 99\n','Number of leaves: 80\nSize of the tree: 89\n','Number of leaves: 87\nSize of the tree: 95\n','Number of leaves: 99\nSize of the tree: 109\n','Number of leaves: 96\nSize of the tree: 105\n','Number of leaves: 83\nSize of the tree: 90\n','Number of leaves: 90\nSize of the tree: 99\n','Number of leaves: 82\nSize of the tree: 91\n','Number of leaves: 85\nSize of the tree: 95\n','Number of leaves: 86\nSize of the tree: 94\n','Number of leaves: 92\nSize of the tree: 101\n','Number of leaves: 98\nSize of the tree: 108\n','Number of leaves: 108\nSize of the tree: 117\n','Number of leaves: 100\nSize of the tree: 110\n','Number of leaves: 95\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 103\n','Number of leaves: 112\nSize of the tree: 122\n','Number of leaves: 91\nSize of the tree: 102\n','Number of rules: 21\n','Number of rules: 20\n','Number of rules: 18\n','Number of rules: 22\n','Number of rules: 19\n','Number of rules: 25\n','Number of rules: 23\n','Number of rules: 24\n','Number of rules: 17\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.190938,0.30674,100,100,76.513787,76.513787,0,1.39116,1.39116,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.529917,?,0.709091,0,0,0,0,0,0,963,73149,11673,98.181818,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.190938,0.30674,100,100,76.513787,76.513787,0,1.39116,1.39116,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.529917,?,0.709091,0,0,0,0,0,0,963,73149,11673,98.181818,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.190938,0.30674,100,100,76.513787,76.513787,0,1.39116,1.39116,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.529917,?,0.709091,0,0.001,0,0,0,0,963,73149,11673,98.181818,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,7,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.19151,0.307787,100,100,78.437163,78.437163,0,1.42613,1.42613,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.526612,?,0.709091,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.190938,0.30674,100,100,76.513787,76.513787,0,1.39116,1.39116,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.529917,?,0.709091,0,0,0,0,0,0,963,73149,11673,98.181818,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.190938,0.30674,100,100,76.513787,76.513787,0,1.39116,1.39116,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.529917,?,0.709091,0,0,0,0,0,0,963,73149,11673,98.181818,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.190938,0.30674,100,100,76.513787,76.513787,0,1.39116,1.39116,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.529917,?,0.709091,0,0,0,0,0,0,963,73149,11673,98.181818,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.190938,0.30674,100,100,76.513787,76.513787,0,1.39116,1.39116,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.529917,?,0.709091,0,0,0,0,0,0,963,73149,11673,98.181818,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,8,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192682,0.309923,100,100,77.920906,77.920906,0,1.44298,1.44298,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.51989,?,0.703704,0,0,0,0,0,0,963,73290,11532,96.296296,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.19151,0.307787,100,100,78.437163,78.437163,0,1.42613,1.42613,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.526612,?,0.709091,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.19151,0.307787,100,100,78.437163,78.437163,0,1.42613,1.42613,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.526612,?,0.709091,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.19151,0.307787,100,100,78.437163,78.437163,0,1.42613,1.42613,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.526612,?,0.709091,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.19151,0.307787,100,100,78.437163,78.437163,0,1.42613,1.42613,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.526612,?,0.709091,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.19151,0.307787,100,100,78.437163,78.437163,0,1.42613,1.42613,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.526612,?,0.709091,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192101,0.308869,100,100,75.997529,75.997529,0,1.407362,1.407362,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.52332,?,0.703704,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192101,0.308869,100,100,75.997529,75.997529,0,1.407362,1.407362,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.52332,?,0.703704,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192101,0.308869,100,100,75.997529,75.997529,0,1.407362,1.407362,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.52332,?,0.703704,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,9,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,38,16,0,70.37037,29.62963,0,0,0.192101,0.308869,100,100,75.997529,75.997529,0,1.407362,1.407362,0,0,0,0,1,38,1,16,0,0,0,0,0.703704,1,0.826087,?,0.5,0.703704,0.703704,0.703704,0.296296,0.296296,?,0.703704,?,?,0.5,0.52332,?,0.703704,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,38,17,0,69.090909,30.909091,0,0,0.195264,0.314571,100,100,80.981035,80.981035,0,1.472382,1.472382,0,0,0,0,1,38,1,17,0,0,0,0,0.690909,1,0.817204,?,0.5,0.690909,0.690909,0.690909,0.309091,0.309091,?,0.690909,?,?,0.5,0.505455,?,0.690909,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,491,55,39,16,0,70.909091,29.090909,0,0,0.19151,0.307787,100,100,78.437163,78.437163,0,1.42613,1.42613,0,0,0,0,1,39,1,16,0,0,0,0,0.709091,1,0.829787,?,0.5,0.709091,0.709091,0.709091,0.290909,0.290909,?,0.709091,?,?,0.5,0.526612,?,0.709091,0,0,0,0,0,0,963,73149,11673,96.363636,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,39,15,0,72.222222,27.777778,0,0,0.188285,0.301858,100,100,73.453657,73.453657,0,1.360253,1.360253,0,0,0,0,1,39,1,15,0,0,0,0,0.722222,1,0.83871,?,0.5,0.722222,0.722222,0.722222,0.277778,0.277778,?,0.722222,?,?,0.5,0.545267,?,0.722222,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,39,15,0,72.222222,27.777778,0,0,0.188285,0.301858,100,100,73.453657,73.453657,0,1.360253,1.360253,0,0,0,0,1,39,1,15,0,0,0,0,0.722222,1,0.83871,?,0.5,0.722222,0.722222,0.722222,0.277778,0.277778,?,0.722222,?,?,0.5,0.545267,?,0.722222,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,39,15,0,72.222222,27.777778,0,0,0.188285,0.301858,100,100,73.453657,73.453657,0,1.360253,1.360253,0,0,0,0,1,39,1,15,0,0,0,0,0.722222,1,0.83871,?,0.5,0.722222,0.722222,0.722222,0.277778,0.277778,?,0.722222,?,?,0.5,0.545267,?,0.722222,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7,10,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20210226.2151,492,54,39,15,0,72.222222,27.777778,0,0,0.188285,0.301858,100,100,73.453657,73.453657,0,1.360253,1.360253,0,0,0,0,1,39,1,15,0,0,0,0,0.722222,1,0.83871,?,0.5,0.722222,0.722222,0.722222,0.277778,0.277778,?,0.722222,?,?,0.5,0.545267,?,0.722222,0,0,0,0,0,0,963,73290,11532,98.148148,80,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922969,0.021116,0.122707,11.026049,39.86741,78.437163,10.788936,67.648227,1.42613,0.196162,1.229968,69.171529,1.257664,88.187189,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.004453,0.995547,0.036364,0.972727,0.963636,0.960173,0.961155,0.999258,0.995455,0.904762,0.963636,0,0,0,0,0,0,11062,77241,12277,96.363636,21.454545,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.885257,0.03333,0.151844,17.403969,49.334157,78.437163,31.51869,46.918473,1.42613,0.573067,0.853063,65.428934,1.189617,83.415733,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.003538,0.996462,0.054545,0.958788,0.945455,0.946667,0.945232,0.989412,0.939471,0.853333,0.945455,0.001,0,0,0,0,0,11062,77241,12277,96.363636,23.272727,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210226.2151,491,55,50,5,0,90.909091,9.090909,0,0.809293,0.03257,0.143282,17.006674,46.552299,78.437163,11.763696,66.673467,1.42613,0.213885,1.212245,66.673467,1.212245,85.002395,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.909091,0.00565,0.99435,0.090909,0.938182,0.909091,0.911111,0.910906,0.997148,0.981818,0.755556,0.909091,0,0,0,0,0,0,11062,77241,12277,100,23.272727,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.885257,0.034051,0.140916,17.780392,45.783549,78.437163,13.447051,64.990112,1.42613,0.244492,1.181638,66.674129,1.212257,85.003239,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.002798,0.997202,0.054545,0.957576,0.945455,0.946793,0.945579,0.99679,0.968918,0.829437,0.945455,0,0,0,0,0,0,11062,77241,12277,98.181818,24.363636,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.923505,0.01592,0.101672,8.312638,33.03336,78.437163,15.75961,62.677553,1.42613,0.286538,1.139592,72.725775,1.322287,92.718518,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.001372,0.998628,0.036364,0.981818,0.963636,0.967572,0.968001,0.997032,0.98961,0.88658,0.963636,0,0,0,0,0,0,11062,77241,12277,98.181818,21.090909,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.889558,0.025458,0.113549,13.037491,36.09635,80.981035,8.335635,72.6454,1.472382,0.151557,1.320825,72.6454,1.320825,89.706683,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.945455,0.005504,0.994496,0.054545,0.957576,0.945455,0.944762,0.943403,0.998886,0.991494,0.83619,0.945455,0,0.001,0,0,0,0,11062,77241,12277,100,24.363636,?,?,?,?
